year,country_name,total_oda
2014,Antigua and Barbuda,1.3960729999999992
2014,Argentina,67.37889
2014,Belize,17.383467999999997
2014,Bolivia (Plurinational State of),696.865261
2014,Brazil,1083.99621
2014,Chile,227.253974
2014,Colombia,1282.311235
2014,Costa Rica,73.112512
2014,Cuba,98.608574
2014,Dominica,13.913054999999998
2014,Dominican Republic,176.662887
2014,Ecuador,213.951081
2014,El Salvador,149.504536
2014,Grenada,20.706532
2014,Guatemala,326.66819399999997
2014,Guyana,136.38887
2014,Haiti,947.936473
2014,Honduras,673.7628699999999
2014,Jamaica,63.166246
2014,Mexico,937.235065
2014,Montserrat,32.711387
2014,Nicaragua,434.456059
2014,Panama,29.085413
2014,Paraguay,123.935499
2014,Peru,508.52914
2014,Saint Lucia,9.711267
2014,Saint Vincent and the Grenadines,2.7073579999999997
2014,Suriname,13.874649999999999
2014,Uruguay,91.944374
2014,Venezuela (Bolivarian Republic of),37.308715
2015,Antigua and Barbuda,2.5215629999999996
2015,Argentina,148.25571499999998
2015,Belize,20.895398999999998
2015,Bolivia (Plurinational State of),642.965256
2015,Brazil,985.759666
2015,Chile,92.34162699999999
2015,Colombia,1604.859071
2015,Costa Rica,120.162345
2015,Cuba,229.12526400000002
2015,Dominica,6.993087999999998
2015,Dominican Republic,356.937724
2015,Ecuador,249.33535
2015,El Salvador,155.078058
2015,Grenada,24.418893
2015,Guatemala,500.93739899999997
2015,Guyana,61.54803
2015,Haiti,1049.74121
2015,Honduras,638.161184
2015,Jamaica,71.833917
2015,Mexico,598.8752840000001
2015,Montserrat,53.504381
2015,Nicaragua,519.158978
2015,Panama,30.893351
2015,Paraguay,119.590758
2015,Peru,580.417807
2015,Saint Lucia,10.452545999999998
2015,Saint Vincent and the Grenadines,5.799195999999999
2015,Suriname,17.863817
2015,Uruguay,51.352391
2015,Venezuela (Bolivarian Republic of),40.774178
2016,Antigua and Barbuda,6.794728999999999
2016,Argentina,72.03314
2016,Belize,24.956221
2016,Bolivia (Plurinational State of),654.7606920000001
2016,Brazil,913.23417
2016,Chile,260.941086
2016,Colombia,1266.8008579999998
2016,Costa Rica,107.473527
2016,Cuba,2734.4966249999998
2016,Dominica,4.777875999999999
2016,Dominican Republic,229.726625
2016,Ecuador,269.822329
2016,El Salvador,208.958484
2016,Grenada,10.190819
2016,Guatemala,338.341566
2016,Guyana,45.191193999999996
2016,Haiti,1072.72182
2016,Honduras,493.00553
2016,Jamaica,69.490734
2016,Mexico,897.116809
2016,Montserrat,44.867543999999995
2016,Nicaragua,473.975668
2016,Panama,31.569249999999997
2016,Paraguay,124.101919
2016,Peru,500.84474800000004
2016,Saint Lucia,11.333272999999998
2016,Saint Vincent and the Grenadines,4.941871999999999
2016,Suriname,14.666185
2016,Uruguay,24.194331999999996
2016,Venezuela (Bolivarian Republic of),48.38592
