country_code,country_name,sector,cs_recent_avg,cs_donor_count,disburse_pctile,donor_count_pctile,cs_context
GUY,Guyana,Finance & Banking,0.1495143380625907,3,29.31937172774869,31.8499127399651,Low-activity space
GUY,Guyana,Governance & Civil Society,69.93092072543071,12,91.2739965095986,70.85514834205934,Fragmented coordination space
GUY,Guyana,Health,13.303603471549634,14,72.07678883071553,76.26527050610821,Fragmented coordination space
GUY,Guyana,Industry Mining & Construction,2.9136728385175528,3,54.10122164048866,31.8499127399651,Thin / emerging space
GUY,Guyana,Other Multisector,10.417202721039025,10,69.2844677137871,63.78708551483421,Anchor partnership space
GUY,Guyana,Other Social Infrastructure,24.46917138030931,13,79.9301919720768,73.56020942408377,Fragmented coordination space
GUY,Guyana,Population & Reproductive Health,3.4299369430657674,6,56.195462478184986,46.42233856893543,Thin / emerging space
GUY,Guyana,Tourism,0.02914404372624117,1,24.083769633507853,23.56020942408377,Low-activity space
GUY,Guyana,Trade,1.2567817811674422,3,44.32809773123909,31.8499127399651,Thin / emerging space
GUY,Guyana,Transport & Storage,13.349144289868706,4,72.25130890052355,38.132635253054104,Anchor partnership space
GUY,Guyana,Water & Sanitation,0.1102751619503173,5,28.097731239092493,42.40837696335078,Low-activity space
HTI,Haiti,Agriculture & Natural Resources,76.46664016816139,19,92.32111692844677,83.94415357766142,Fragmented coordination space
HTI,Haiti,Business & Other Services,6.2132917744655884,6,63.17626527050611,46.42233856893543,Thin / emerging space
HTI,Haiti,Communications,1.9108852522112507,5,48.51657940663176,42.40837696335078,Thin / emerging space
HTI,Haiti,Education,118.23747934274554,25,96.33507853403141,94.06631762652705,Fragmented coordination space
HTI,Haiti,Energy,11.615744914975565,10,70.68062827225131,63.78708551483421,Anchor partnership space
HTI,Haiti,Environmental Protection,11.542197266328808,15,70.50610820244329,78.1849912739965,Fragmented coordination space
HTI,Haiti,Finance & Banking,6.545008169926599,6,64.3979057591623,46.42233856893543,Thin / emerging space
HTI,Haiti,Governance & Civil Society,149.00838720184365,26,98.08027923211169,95.20069808027924,Fragmented coordination space
HTI,Haiti,Health,111.3230308608443,24,95.6369982547993,92.49563699825481,Fragmented coordination space
HTI,Haiti,Industry Mining & Construction,0.5434711865836847,7,36.99825479930192,51.22164048865619,Thin / emerging space
HTI,Haiti,Other Multisector,35.22219267847444,22,83.42059336823735,89.09249563699827,Fragmented coordination space
HTI,Haiti,Other Social Infrastructure,74.98679212758994,17,92.14659685863874,81.32635253054102,Fragmented coordination space
HTI,Haiti,Population & Reproductive Health,224.1956848555195,16,99.30191972076788,80.0174520069808,Fragmented coordination space
HTI,Haiti,Tourism,2.719092965508023,4,53.22862129144852,38.132635253054104,Thin / emerging space
HTI,Haiti,Trade,2.737683957678818,5,53.403141361256544,42.40837696335078,Thin / emerging space
HTI,Haiti,Transport & Storage,72.17596118938555,5,91.62303664921467,42.40837696335078,Anchor partnership space
HTI,Haiti,Water & Sanitation,52.84428442109069,19,87.60907504363001,83.94415357766142,Fragmented coordination space
HND,Honduras,Agriculture & Natural Resources,45.88467676413446,24,86.2129144851658,92.49563699825481,Fragmented coordination space
HND,Honduras,Business & Other Services,12.883686550435291,9,71.72774869109948,59.860383944153575,Anchor partnership space
HND,Honduras,Communications,0.9471977794524317,7,40.48865619546248,51.22164048865619,Thin / emerging space
HND,Honduras,Education,77.69961036935054,28,92.67015706806284,96.8586387434555,Fragmented coordination space
HND,Honduras,Energy,118.23816380359915,11,96.50959860383944,67.71378708551484,Fragmented coordination space
HND,Honduras,Environmental Protection,17.07808573395452,22,75.21815008726004,89.09249563699827,Fragmented coordination space
HND,Honduras,Finance & Banking,1.1038278990024104,8,42.40837696335078,55.67190226876091,Thin / emerging space
HND,Honduras,Governance & Civil Society,222.55530057686474,29,99.12739965095986,97.38219895287958,Fragmented coordination space
HND,Honduras,Health,68.01664297519463,27,90.57591623036649,96.07329842931938,Fragmented coordination space
HND,Honduras,Industry Mining & Construction,13.66994479295112,9,72.6003490401396,59.860383944153575,Anchor partnership space
HND,Honduras,Other Multisector,30.11724611328685,22,82.19895287958116,89.09249563699827,Fragmented coordination space
HND,Honduras,Other Social Infrastructure,56.25064912631203,22,88.30715532286213,89.09249563699827,Fragmented coordination space
HND,Honduras,Population & Reproductive Health,21.871185799396244,11,78.70855148342059,67.71378708551484,Fragmented coordination space
HND,Honduras,Tourism,0.5329115143427431,5,36.64921465968586,42.40837696335078,Thin / emerging space
HND,Honduras,Trade,3.594298181552548,5,56.8935427574171,42.40837696335078,Thin / emerging space
HND,Honduras,Transport & Storage,57.252994732769615,9,88.65619546247818,59.860383944153575,Anchor partnership space
