donor_code,donor_name,donor_type,country_code,country_name,sector,recent_avg,active_years,active_share,sector_share,disburse_pctile_within_cs,disbursement_strong,persistence_strong,embeddedness_strong,n_strong,priority,cs_context
KOR,Korea,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.037398,9,0.391304347826087,0.3233067449550827,42.857142857142854,False,False,True,1,Medium,Thin / emerging space
1UN014,UNDP,UN Agency,VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.006248274537037034,5,0.21739130434782608,0.32875421174353436,14.285714285714285,False,False,True,1,Medium,Thin / emerging space
1UN006,ILO,UN Agency,VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.0,1,0.043478260869565216,0.00013190979662646338,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ARE,United Arab Emirates,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.0,1,0.043478260869565216,0.012375275838760764,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
AUS,Australia,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.0,3,0.13043478260869565,0.04953860724352571,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
FRA,France,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.0,2,0.08695652173913043,0.004352527710191944,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
GBR,United Kingdom,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.0,4,0.17391304347826086,0.05273695211427952,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
USA,United States,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Governance & Civil Society,0.0,4,0.17391304347826086,0.04407062134397252,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
1UN026,WHO,UN Agency,VCT,Saint Vincent and the Grenadines,Health,0.10332001345386098,8,0.34782608695652173,0.9400384953016346,83.33333333333334,True,False,True,2,High,Thin / emerging space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Health,0.0335339646486255,10,0.43478260869565216,0.12104889522296612,66.66666666666666,False,False,False,0,Low,Thin / emerging space
JPN,Japan,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Health,0.009975585989906133,11,0.4782608695652174,0.09552155479234489,33.33333333333333,False,False,False,0,Low,Thin / emerging space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Health,0.41247066666666665,10,0.43478260869565216,0.025589808174484852,100.0,True,False,False,1,Medium,Thin / emerging space
MLT,Malta,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Health,0.017642785210076898,1,0.043478260869565216,0.4861342778043899,50.0,False,False,True,1,Medium,Thin / emerging space
1UN025,WHO SPRP,UN Agency,VCT,Saint Vincent and the Grenadines,Health,0.003493666666666667,1,0.043478260869565216,1.0,16.666666666666664,False,False,True,1,Medium,Thin / emerging space
AUS,Australia,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Health,0.0,1,0.043478260869565216,0.006893583352302483,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
AZE,Azerbaijan,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Health,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
KOR,Korea,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Health,0.0,4,0.17391304347826086,0.2816659094749135,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
SAU,Saudi Arabia,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Health,0.0,1,0.043478260869565216,0.4641633740612653,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
1UN014,UNDP,UN Agency,VCT,Saint Vincent and the Grenadines,Industry Mining & Construction,0.014987333333333333,1,0.043478260869565216,0.056531371252260064,50.0,False,False,False,0,Low,Low-activity space
JPN,Japan,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Industry Mining & Construction,0.0013056702793209666,5,0.21739130434782608,0.0019664900409611026,25.0,False,False,False,0,Low,Low-activity space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Industry Mining & Construction,0.033161333333333334,10,0.43478260869565216,0.03268471257183728,100.0,True,False,False,1,Medium,Low-activity space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Industry Mining & Construction,0.0210079182484507,5,0.21739130434782608,0.026310106273264206,75.0,True,False,False,1,Medium,Low-activity space
1UN029,ITC,UN Agency,VCT,Saint Vincent and the Grenadines,Industry Mining & Construction,0.0,1,0.043478260869565216,0.1292081232111217,,False,False,False,0,Peripheral / not assessed,Low-activity space
AUS,Australia,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Industry Mining & Construction,0.0,1,0.043478260869565216,0.0025201862509924614,,False,False,False,0,Peripheral / not assessed,Low-activity space
USA,United States,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.6147794286137727,3,0.13043478260869565,0.33607990132818394,100.0,True,False,True,2,High,Thin / emerging space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.38920186049126165,12,0.5217391304347826,0.16496340849226057,87.5,True,True,True,3,High,Thin / emerging space
SAU,Saudi Arabia,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.09786966666666667,1,0.043478260869565216,0.5358366259387347,75.0,True,False,True,2,High,Thin / emerging space
TWN,Chinese Taipei,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.0161905887325223,2,0.08695652173913043,0.01109530103505935,50.0,False,False,False,0,Low,Thin / emerging space
1UN026,WHO,UN Agency,VCT,Saint Vincent and the Grenadines,Other Multisector,0.0005311571419468333,3,0.13043478260869565,0.0017629958143621192,12.5,False,False,False,0,Low,Thin / emerging space
1UN003,FAO,UN Agency,VCT,Saint Vincent and the Grenadines,Other Multisector,0.09502499999999997,5,0.21739130434782608,0.41440146523660215,62.5,False,False,True,1,Medium,Thin / emerging space
JPN,Japan,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.006136329650281189,15,0.6521739130434783,0.03207712719613908,37.5,False,True,False,1,Medium,Thin / emerging space
NZL,New Zealand,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.0048753748775063,5,0.21739130434782608,0.1522596588168616,25.0,False,False,True,1,Medium,Thin / emerging space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Other Multisector,0.0,1,0.043478260869565216,0.001365924391556135,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
9OTH006,Climate Investment Funds,Vertical Fund,VCT,Saint Vincent and the Grenadines,Other Multisector,0.0,1,0.043478260869565216,0.8168914420469565,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
AUS,Australia,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.0,10,0.43478260869565216,0.6635055617634422,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
CHE,Switzerland,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
MLT,Malta,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Other Multisector,0.0,1,0.043478260869565216,0.31666299276240895,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,2.0101020000000003,13,0.5652173913043478,0.210760447499911,100.0,True,True,True,3,High,Thin / emerging space
1UN006,ILO,UN Agency,VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.015438333333333332,12,0.5217391304347826,0.9950607913166492,42.857142857142854,False,True,True,2,High,Thin / emerging space
1UN014,UNDP,UN Agency,VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.0010061592592592334,1,0.043478260869565216,0.003795175656604424,14.285714285714285,False,False,False,0,Low,Thin / emerging space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.05752857195197567,5,0.21739130434782608,0.028718469895577223,85.71428571428571,True,False,False,1,Medium,Thin / emerging space
1UN003,FAO,UN Agency,VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.04421366666666663,3,0.13043478260869565,0.12020006115144571,71.42857142857143,True,False,False,1,Medium,Thin / emerging space
IRL,Ireland,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.026524000000000002,1,0.043478260869565216,1.0,57.14285714285714,False,False,True,1,Medium,Thin / emerging space
JPN,Japan,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.011260941874290067,16,0.6956521739130435,0.018144669941964526,28.57142857142857,False,True,False,1,Medium,Thin / emerging space
AUS,Australia,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.0,2,0.08695652173913043,0.029663304730096412,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
CZE,Czech Republic,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
DEU,Germany,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Other Social Infrastructure,0.0,3,0.13043478260869565,0.05904117914699433,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Population & Reproductive Health,0.08182166666666667,10,0.43478260869565216,0.014219610986834576,66.66666666666666,False,False,False,0,Low,Low-activity space
1UN026,WHO,UN Agency,VCT,Saint Vincent and the Grenadines,Population & Reproductive Health,0.010470496070858733,5,0.21739130434782608,0.05819850888400323,33.33333333333333,False,False,False,0,Low,Low-activity space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Population & Reproductive Health,0.13766048112089138,8,0.34782608695652173,0.03854900311905755,100.0,True,False,False,1,Medium,Low-activity space
1UN013,UNAIDS,UN Agency,VCT,Saint Vincent and the Grenadines,Population & Reproductive Health,0.0,0,0.0,0.0,,False,False,False,0,Peripheral / not assessed,Low-activity space
KOR,Korea,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Population & Reproductive Health,0.0,1,0.043478260869565216,0.00903679602446091,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Tourism,0.0040102679277146,2,0.08695652173913043,0.0017419771941833092,33.33333333333333,False,False,False,0,Low,Thin / emerging space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Tourism,0.27226633333333333,7,0.30434782608695654,0.006658558730628157,100.0,True,False,False,1,Medium,Thin / emerging space
AUT,Austria,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Tourism,0.008997666666666666,7,0.30434782608695654,0.24657514163005415,66.66666666666666,False,False,True,1,Medium,Thin / emerging space
JPN,Japan,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Tourism,0.0,9,0.391304347826087,0.00679035307163962,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Trade,0.0040102679277146,3,0.13043478260869565,0.0081868702671804,100.0,True,False,False,1,Medium,Low-activity space
AUS,Australia,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Trade,0.0,1,0.043478260869565216,0.017223708818235164,,False,False,False,0,Peripheral / not assessed,Low-activity space
DEU,Germany,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Trade,0.0,1,0.043478260869565216,0.05368596177378383,,False,False,False,0,Peripheral / not assessed,Low-activity space
9OTH020,CGIAR,Vertical Fund,VCT,Saint Vincent and the Grenadines,Transport & Storage,2.176997,4,0.17391304347826086,1.0,100.0,True,False,True,2,High,Thin / emerging space
KWT,Kuwait,Bilateral (Non-DAC),VCT,Saint Vincent and the Grenadines,Transport & Storage,1.2633243333333333,7,0.30434782608695654,0.6949301220484602,75.0,True,False,True,2,High,Thin / emerging space
JPN,Japan,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Transport & Storage,0.005912008799588667,3,0.13043478260869565,0.002478228149996909,25.0,False,False,False,0,Low,Thin / emerging space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Transport & Storage,0.028362,12,0.5217391304347826,0.021082113642186734,50.0,False,True,False,1,Medium,Thin / emerging space
5RDB004,Caribbean Development Bank,MDB,VCT,Saint Vincent and the Grenadines,Transport & Storage,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ESP,Spain,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Transport & Storage,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
KOR,Korea,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Transport & Storage,0.0,1,0.043478260869565216,0.01807167083868241,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
JPN,Japan,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Water & Sanitation,0.007482480398476534,10,0.43478260869565216,0.009249056301627851,50.0,False,False,False,0,Low,Low-activity space
CAN,Canada,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Water & Sanitation,0.17490909638409066,2,0.08695652173913043,0.03655668873903344,100.0,True,False,False,1,Medium,Low-activity space
5WB0,World Bank Group,MDB,VCT,Saint Vincent and the Grenadines,Water & Sanitation,0.0,3,0.13043478260869565,0.051154152307627626,,False,False,False,0,Peripheral / not assessed,Low-activity space
AUS,Australia,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Water & Sanitation,0.0,1,0.043478260869565216,0.0015043729675720862,,False,False,False,0,Peripheral / not assessed,Low-activity space
FRA,France,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Water & Sanitation,0.0,3,0.13043478260869565,0.813025344602955,,False,False,False,0,Peripheral / not assessed,Low-activity space
ITA,Italy,Bilateral (DAC),VCT,Saint Vincent and the Grenadines,Water & Sanitation,0.0,1,0.043478260869565216,0.5,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Agriculture & Natural Resources,0.4792239655119821,6,0.2608695652173913,0.20562891238567332,100.0,True,False,True,2,High,Thin / emerging space
1UN007,Joint SDG Fund,UN Agency,SUR,Suriname,Agriculture & Natural Resources,0.40784452141627286,2,0.08695652173913043,0.45170975453979617,90.0,True,False,True,2,High,Thin / emerging space
KOR,Korea,Bilateral (DAC),SUR,Suriname,Agriculture & Natural Resources,0.207983,2,0.08695652173913043,0.3619840435530246,80.0,True,False,True,2,High,Thin / emerging space
9OTH011,Global Environment Facility,Vertical Fund,SUR,Suriname,Agriculture & Natural Resources,0.12981999999999996,5,0.21739130434782608,0.33596020347566563,70.0,True,False,True,2,High,Thin / emerging space
5IDB0,IDB Group,MDB,SUR,Suriname,Agriculture & Natural Resources,0.10154633333333334,10,0.43478260869565216,0.05307490635463346,60.0,False,False,False,0,Low,Thin / emerging space
5RDB009,Islamic Development Bank,MDB,SUR,Suriname,Agriculture & Natural Resources,0.022609333333333332,2,0.08695652173913043,0.148526842980919,40.0,False,False,False,0,Low,Thin / emerging space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Agriculture & Natural Resources,0.0049895930659309,3,0.13043478260869565,0.036489049360549426,10.0,False,False,False,0,Low,Thin / emerging space
1UN021,UNIDO,UN Agency,SUR,Suriname,Agriculture & Natural Resources,0.0272612216986264,3,0.13043478260869565,0.785113135472307,50.0,False,False,True,1,Medium,Thin / emerging space
ROU,Romania,Bilateral (Non-DAC),SUR,Suriname,Agriculture & Natural Resources,0.019771,2,0.08695652173913043,0.9819528948688594,30.0,False,False,True,1,Medium,Thin / emerging space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Agriculture & Natural Resources,0.01670033885638327,8,0.34782608695652173,0.6064798069459767,20.0,False,False,True,1,Medium,Thin / emerging space
1UN003,FAO,UN Agency,SUR,Suriname,Agriculture & Natural Resources,0.0,5,0.21739130434782608,0.5166875757489331,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
AUT,Austria,Bilateral (DAC),SUR,Suriname,Agriculture & Natural Resources,0.0,4,0.17391304347826086,0.9472380388966948,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Agriculture & Natural Resources,0.0,5,0.21739130434782608,0.014042860829741233,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
NZL,New Zealand,Bilateral (DAC),SUR,Suriname,Agriculture & Natural Resources,0.0,1,0.043478260869565216,0.14820867731864554,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
DEU,Germany,Bilateral (DAC),SUR,Suriname,Business & Other Services,0.0021340258215962332,2,0.08695652173913043,0.023753384956228356,66.66666666666666,False,False,False,0,Low,Low-activity space
5IDB0,IDB Group,MDB,SUR,Suriname,Business & Other Services,0.0013456666666666667,8,0.34782608695652173,0.015855736814393666,33.33333333333333,False,False,False,0,Low,Low-activity space
BEL,Belgium,Bilateral (DAC),SUR,Suriname,Business & Other Services,0.0007066666666666666,2,0.08695652173913043,0.001513376635957082,16.666666666666664,False,False,False,0,Low,Low-activity space
1UN006,ILO,UN Agency,SUR,Suriname,Business & Other Services,0.040614733669346634,9,0.391304347826087,0.09509099603005375,100.0,True,False,False,1,Medium,Low-activity space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Business & Other Services,0.022140291953402266,7,0.30434782608695654,0.055074981388284844,83.33333333333334,True,False,False,1,Medium,Low-activity space
1UN029,ITC,UN Agency,SUR,Suriname,Business & Other Services,0.0017316666666666667,1,0.043478260869565216,1.0,50.0,False,False,True,1,Medium,Low-activity space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Business & Other Services,0.0,1,0.043478260869565216,0.0012963224623292271,,False,False,False,0,Peripheral / not assessed,Low-activity space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Business & Other Services,0.0,4,0.17391304347826086,0.09210357752750366,,False,False,False,0,Peripheral / not assessed,Low-activity space
1UN014,UNDP,UN Agency,SUR,Suriname,Communications,0.0,1,0.043478260869565216,0.0007833548735967368,,False,False,False,0,Peripheral / not assessed,Low-activity space
5IDB0,IDB Group,MDB,SUR,Suriname,Communications,0.0,7,0.30434782608695654,0.028908473560524266,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Communications,0.0,1,0.043478260869565216,0.0008919716195254089,,False,False,False,0,Peripheral / not assessed,Low-activity space
TUR,Turkey,Bilateral (Non-DAC),SUR,Suriname,Communications,0.0,1,0.043478260869565216,0.01831471406619876,,False,False,False,0,Peripheral / not assessed,Low-activity space
FRA,France,Bilateral (DAC),SUR,Suriname,Education,16.43350717236122,17,0.7391304347826086,0.49967578220557995,100.0,True,True,True,3,High,Fragmented coordination space
ITA,Italy,Bilateral (DAC),SUR,Suriname,Education,2.6889637720679236,2,0.08695652173913043,0.5606546136152076,92.3076923076923,True,False,True,2,High,Fragmented coordination space
DEU,Germany,Bilateral (DAC),SUR,Suriname,Education,0.051340467910556103,18,0.782608695652174,0.8375558315833902,69.23076923076923,True,True,True,3,High,Fragmented coordination space
BEL,Belgium,Bilateral (DAC),SUR,Suriname,Education,0.005243333333333333,13,0.5652173913043478,0.9382290776922277,30.76923076923077,False,True,True,2,High,Fragmented coordination space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Education,0.0100922086859502,3,0.13043478260869565,0.006964129986494336,38.46153846153847,False,False,False,0,Low,Fragmented coordination space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Education,0.0051650017081427005,4,0.17391304347826086,0.07097581780798128,23.076923076923077,False,False,False,0,Low,Fragmented coordination space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Education,0.0029354379864129664,2,0.08695652173913043,0.004603385850576111,15.384615384615385,False,False,False,0,Low,Fragmented coordination space
5RDB009,Islamic Development Bank,MDB,SUR,Suriname,Education,0.283775,1,0.043478260869565216,0.1387690359673954,84.61538461538461,True,False,False,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,SUR,Suriname,Education,0.079216,9,0.391304347826087,0.026383326034886908,76.92307692307693,True,False,False,1,Medium,Fragmented coordination space
SAU,Saudi Arabia,Bilateral (Non-DAC),SUR,Suriname,Education,0.022032333333333334,6,0.2608695652173913,1.0,61.53846153846154,False,False,True,1,Medium,Fragmented coordination space
NZL,New Zealand,Bilateral (DAC),SUR,Suriname,Education,0.021431999999999996,7,0.30434782608695654,0.8033178533445197,53.84615384615385,False,False,True,1,Medium,Fragmented coordination space
TUR,Turkey,Bilateral (Non-DAC),SUR,Suriname,Education,0.013787333333333332,3,0.13043478260869565,0.8588811827733709,46.15384615384615,False,False,True,1,Medium,Fragmented coordination space
MLT,Malta,Bilateral (Non-DAC),SUR,Suriname,Education,0.0023276666666666667,3,0.13043478260869565,0.9439037577723709,7.6923076923076925,False,False,True,1,Medium,Fragmented coordination space
AUT,Austria,Bilateral (DAC),SUR,Suriname,Education,0.0,1,0.043478260869565216,0.04488734636000618,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),SUR,Suriname,Education,0.0,1,0.043478260869565216,0.008922661778931827,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
GBR,United Kingdom,Bilateral (DAC),SUR,Suriname,Education,0.0,6,0.2608695652173913,0.9472712805121656,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
IRL,Ireland,Bilateral (DAC),SUR,Suriname,Education,0.0,2,0.08695652173913043,0.04738059881893843,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Education,0.0,4,0.17391304347826086,0.0026301717175109232,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
POL,Poland,Bilateral (DAC),SUR,Suriname,Education,0.0,3,0.13043478260869565,1.0,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
ROU,Romania,Bilateral (Non-DAC),SUR,Suriname,Education,0.0,1,0.043478260869565216,0.018047105131140585,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
USA,United States,Bilateral (DAC),SUR,Suriname,Education,0.0,4,0.17391304347826086,0.02742418382824201,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
ARE,United Arab Emirates,Bilateral (Non-DAC),SUR,Suriname,Energy,0.4979186666666666,3,0.13043478260869565,0.9950093194295857,100.0,True,False,True,2,High,Thin / emerging space
1UN007,Joint SDG Fund,UN Agency,SUR,Suriname,Energy,0.081558,1,0.043478260869565216,0.09032987382746971,50.0,False,False,False,0,Low,Thin / emerging space
KOR,Korea,Bilateral (DAC),SUR,Suriname,Energy,0.005507666666666667,1,0.043478260869565216,0.009585819276297623,33.33333333333333,False,False,False,0,Low,Thin / emerging space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Energy,0.0030894450544171337,3,0.13043478260869565,0.008747432201822225,16.666666666666664,False,False,False,0,Low,Thin / emerging space
USA,United States,Bilateral (DAC),SUR,Suriname,Energy,0.23003228506157658,3,0.13043478260869565,0.06316235036496605,83.33333333333334,True,False,False,1,Medium,Thin / emerging space
5IDB0,IDB Group,MDB,SUR,Suriname,Energy,0.143089,14,0.6086956521739131,0.05591216190710376,66.66666666666666,False,True,False,1,Medium,Thin / emerging space
1UN014,UNDP,UN Agency,SUR,Suriname,Energy,0.0,1,0.043478260869565216,0.00014751394648554938,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
9OTH011,Global Environment Facility,Vertical Fund,SUR,Suriname,Energy,0.0,1,0.043478260869565216,0.0054002459236623486,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Energy,0.0,5,0.21739130434782608,0.004770078722110063,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Energy,0.0,2,0.08695652173913043,0.09009826003280957,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
9OTH011,Global Environment Facility,Vertical Fund,SUR,Suriname,Environmental Protection,0.770906,19,0.8260869565217391,0.5246087332632219,100.0,True,True,True,3,High,Fragmented coordination space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.49894953191829144,8,0.34782608695652173,0.16856985045912595,91.66666666666666,True,False,True,2,High,Fragmented coordination space
1UN014,UNDP,UN Agency,SUR,Suriname,Environmental Protection,0.017492094984341667,14,0.6086956521739131,0.22290158875684585,50.0,False,True,True,2,High,Fragmented coordination space
1UN006,ILO,UN Agency,SUR,Suriname,Environmental Protection,0.0219664184591843,2,0.08695652173913043,0.017269414127209386,66.66666666666666,False,False,False,0,Low,Fragmented coordination space
USA,United States,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.021728766044918135,7,0.30434782608695654,0.08316221782749286,58.333333333333336,False,False,False,0,Low,Fragmented coordination space
KOR,Korea,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.015447,2,0.08695652173913043,0.032828950879855566,41.66666666666667,False,False,False,0,Low,Fragmented coordination space
ARE,United Arab Emirates,Bilateral (Non-DAC),SUR,Suriname,Environmental Protection,0.0050490000000000005,1,0.043478260869565216,0.004990680570414329,25.0,False,False,False,0,Low,Fragmented coordination space
DEU,Germany,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.0037063781803075,3,0.13043478260869565,0.019687361299983663,16.666666666666664,False,False,False,0,Low,Fragmented coordination space
1UN003,FAO,UN Agency,SUR,Suriname,Environmental Protection,0.0032656666666666667,1,0.043478260869565216,0.007682481479942194,8.333333333333332,False,False,False,0,Low,Fragmented coordination space
FRA,France,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.3465728276387768,2,0.08695652173913043,0.008660990756548297,83.33333333333334,True,False,False,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,SUR,Suriname,Environmental Protection,0.05595033333333333,6,0.2608695652173913,0.013042234735840747,75.0,True,False,False,1,Medium,Fragmented coordination space
IRL,Ireland,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.009195,1,0.043478260869565216,0.9526194011810616,33.33333333333333,False,False,True,1,Medium,Fragmented coordination space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.0,3,0.13043478260869565,0.22816296764667401,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.0,5,0.21739130434782608,0.01911881139548581,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Environmental Protection,0.0,8,0.34782608695652173,0.01871414736172769,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
5RDB009,Islamic Development Bank,MDB,SUR,Suriname,Finance & Banking,0.008699,1,0.043478260869565216,0.004253904832632799,50.0,False,False,False,0,Low,Low-activity space
5IDB0,IDB Group,MDB,SUR,Suriname,Finance & Banking,0.03188766666666667,8,0.34782608695652173,0.005755642514905135,100.0,True,False,False,1,Medium,Low-activity space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Finance & Banking,0.0,1,0.043478260869565216,0.09989839676017696,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Finance & Banking,0.0,6,0.2608695652173913,0.017036110247719727,,False,False,False,0,Peripheral / not assessed,Low-activity space
1UN030,UN Development Coordination Office,UN Agency,SUR,Suriname,Governance & Civil Society,0.38554400000000005,6,0.2608695652173913,1.0,100.0,True,False,True,2,High,Fragmented coordination space
